25,"Date:  Thu, 02 Jan 2020 07:33:08 GMT6 months ago",Game #2704848, 1.63x
26,"Date:  Thu, 02 Jan 2020 07:33:23 GMT6 months ago",Game #2704849, 1.85x
27,"Date:  Thu, 02 Jan 2020 07:33:40 GMT6 months ago",Game #2704850, 3.06x
28,"Date:  Thu, 02 Jan 2020 07:34:04 GMT6 months ago",Game #2704851, 1.19x
29,"Date:  Thu, 02 Jan 2020 07:34:15 GMT6 months ago",Game #2704852, 2.86x
30,"Date:  Thu, 02 Jan 2020 07:34:39 GMT6 months ago",Game #2704853, 1.57x
31,NAN,NAN,NAN
32,"Date:  Thu, 02 Jan 2020 07:35:10 GMT6 months ago",Game #2704855, 1.26x
33,NAN,NAN,NAN
34,"Date:  Thu, 02 Jan 2020 07:36:15 GMT6 months ago",Game #2704857, 37.93x
35,NAN,NAN,NAN
36,"Date:  Thu, 02 Jan 2020 07:37:36 GMT6 months ago",Game #2704859, 1.43x
37,NAN,NAN,NAN
38,"Date:  Thu, 02 Jan 2020 07:38:05 GMT6 months ago",Game #2704861, 3.73x
39,"Date:  Thu, 02 Jan 2020 07:38:32 GMT6 months ago",Game #2704862, 4.14x
40,"Date:  Thu, 02 Jan 2020 07:39:01 GMT6 months ago",Game #2704863, 2.87x
41,"Date:  Thu, 02 Jan 2020 07:39:24 GMT6 months ago",Game #2704864, 1.31x
42,"Date:  Thu, 02 Jan 2020 07:39:37 GMT6 months ago",Game #2704865, 1.46x
43,NAN,NAN,NAN
44,"Date:  Thu, 02 Jan 2020 07:40:06 GMT6 months ago",Game #2704867, 2.98x
45,"Date:  Thu, 02 Jan 2020 07:40:30 GMT6 months ago",Game #2704868, 1.9x
46,"Date:  Thu, 02 Jan 2020 07:40:48 GMT6 months ago",Game #2704869, 2.08x
47,"Date:  Thu, 02 Jan 2020 07:41:06 GMT6 months ago",Game #2704870, 4.09x
48,"Date:  Thu, 02 Jan 2020 07:41:35 GMT6 months ago",Game #2704871, 11.06x
49,"Date:  Thu, 02 Jan 2020 07:42:18 GMT6 months ago",Game #2704872, 1.5x
0,NAN,NAN,NAN
1,NAN,NAN,NAN
2,NAN,NAN,NAN
3,NAN,NAN,NAN
4,NAN,NAN,NAN
5,NAN,NAN,NAN
6,NAN,NAN,NAN
7,NAN,NAN,NAN
8,NAN,NAN,NAN
9,NAN,NAN,NAN
10,NAN,NAN,NAN
11,NAN,NAN,NAN
12,NAN,NAN,NAN
13,NAN,NAN,NAN
14,NAN,NAN,NAN
15,NAN,NAN,NAN
16,NAN,NAN,NAN
17,NAN,NAN,NAN
18,NAN,NAN,NAN
19,NAN,NAN,NAN
20,NAN,NAN,NAN
21,NAN,NAN,NAN
22,NAN,NAN,NAN
23,NAN,NAN,NAN
24,NAN,NAN,NAN
25,NAN,NAN,NAN
26,NAN,NAN,NAN
27,NAN,NAN,NAN
28,NAN,NAN,NAN
29,NAN,NAN,NAN
30,NAN,NAN,NAN
31,NAN,NAN,NAN
32,NAN,NAN,NAN
33,NAN,NAN,NAN
34,NAN,NAN,NAN
35,NAN,NAN,NAN
36,NAN,NAN,NAN
37,NAN,NAN,NAN
38,NAN,NAN,NAN
39,NAN,NAN,NAN
40,NAN,NAN,NAN
41,NAN,NAN,NAN
42,NAN,NAN,NAN
43,NAN,NAN,NAN
44,NAN,NAN,NAN
45,NAN,NAN,NAN
46,NAN,NAN,NAN
47,NAN,NAN,NAN
48,NAN,NAN,NAN
49,NAN,NAN,NAN
0,"Date:  Thu, 02 Jan 2020 08:04:29 GMT6 months ago",Game #2704923, 1.64x
1,"Date:  Thu, 02 Jan 2020 08:04:44 GMT6 months ago",Game #2704924, 1.08x
2,"Date:  Thu, 02 Jan 2020 08:04:54 GMT6 months ago",Game #2704925, 1.92x
3,"Date:  Thu, 02 Jan 2020 08:05:11 GMT6 months ago",Game #2704926, 2.48x
4,"Date:  Thu, 02 Jan 2020 08:05:33 GMT6 months ago",Game #2704927, 2.49x
5,"Date:  Thu, 02 Jan 2020 08:05:54 GMT6 months ago",Game #2704928, 4.93x
6,"Date:  Thu, 02 Jan 2020 08:06:25 GMT6 months ago",Game #2704929, 1.01x
7,"Date:  Thu, 02 Jan 2020 08:06:34 GMT6 months ago",Game #2704930, 1.7x
8,"Date:  Thu, 02 Jan 2020 08:06:50 GMT6 months ago",Game #2704931, 1.86x
9,"Date:  Thu, 02 Jan 2020 08:07:07 GMT6 months ago",Game #2704932, 3.14x
10,"Date:  Thu, 02 Jan 2020 08:07:32 GMT6 months ago",Game #2704933, 1.07x
11,"Date:  Thu, 02 Jan 2020 08:07:41 GMT6 months ago",Game #2704934, 1.12x
12,"Date:  Thu, 02 Jan 2020 08:07:51 GMT6 months ago",Game #2704935, 1.25x
13,"Date:  Thu, 02 Jan 2020 08:08:02 GMT6 months ago",Game #2704936, 2.99x
14,"Date:  Thu, 02 Jan 2020 08:08:27 GMT6 months ago",Game #2704937, 3.46x
15,"Date:  Thu, 02 Jan 2020 08:08:53 GMT6 months ago",Game #2704938, 5.74x
16,"Date:  Thu, 02 Jan 2020 08:09:26 GMT6 months ago",Game #2704939, 82.31x
17,"Date:  Thu, 02 Jan 2020 08:10:38 GMT6 months ago",Game #2704940, 18.85x
18,"Date:  Thu, 02 Jan 2020 08:11:29 GMT6 months ago",Game #2704941, 2.95x
19,"Date:  Thu, 02 Jan 2020 08:11:53 GMT6 months ago",Game #2704942, 1.11x
20,"Date:  Thu, 02 Jan 2020 08:12:03 GMT6 months ago",Game #2704943, 6.08x
21,"Date:  Thu, 02 Jan 2020 08:12:37 GMT6 months ago",Game #2704944, 1.53x
22,"Date:  Thu, 02 Jan 2020 08:12:51 GMT6 months ago",Game #2704945, 1.88x
23,"Date:  Thu, 02 Jan 2020 08:13:09 GMT6 months ago",Game #2704946, 3.9x
24,"Date:  Thu, 02 Jan 2020 08:13:36 GMT6 months ago",Game #2704947, 1.37x
25,"Date:  Thu, 02 Jan 2020 08:13:49 GMT6 months ago",Game #2704948, 1.84x
26,"Date:  Thu, 02 Jan 2020 08:14:06 GMT6 months ago",Game #2704949, 5.08x
27,"Date:  Thu, 02 Jan 2020 08:14:38 GMT6 months ago",Game #2704950, 1.07x
28,"Date:  Thu, 02 Jan 2020 08:14:47 GMT6 months ago",Game #2704951, 1.04x
29,"Date:  Thu, 02 Jan 2020 08:14:56 GMT6 months ago",Game #2704952, 2.37x
30,"Date:  Thu, 02 Jan 2020 08:15:17 GMT6 months ago",Game #2704953, 1.81x
31,"Date:  Thu, 02 Jan 2020 08:15:34 GMT6 months ago",Game #2704954, 1x
32,"Date:  Thu, 02 Jan 2020 08:15:42 GMT6 months ago",Game #2704955, 1.14x
33,"Date:  Thu, 02 Jan 2020 08:15:52 GMT6 months ago",Game #2704956, 2.51x
34,"Date:  Thu, 02 Jan 2020 08:16:14 GMT6 months ago",Game #2704957, 2.46x
35,NAN,NAN,NAN
36,"Date:  Thu, 02 Jan 2020 08:17:09 GMT6 months ago",Game #2704959, 5.56x
37,"Date:  Thu, 02 Jan 2020 08:17:42 GMT6 months ago",Game #2704960, 1.05x
38,"Date:  Thu, 02 Jan 2020 08:17:51 GMT6 months ago",Game #2704961, 4.16x
39,"Date:  Thu, 02 Jan 2020 08:18:19 GMT6 months ago",Game #2704962, 2x
40,"Date:  Thu, 02 Jan 2020 08:18:38 GMT6 months ago",Game #2704963, 5.28x
41,"Date:  Thu, 02 Jan 2020 08:19:10 GMT6 months ago",Game #2704964, 2.51x
42,"Date:  Thu, 02 Jan 2020 08:19:31 GMT6 months ago",Game #2704965, 1.82x
43,"Date:  Thu, 02 Jan 2020 08:19:48 GMT6 months ago",Game #2704966, 2.48x
44,"Date:  Thu, 02 Jan 2020 08:20:10 GMT6 months ago",Game #2704967, 1.07x
45,"Date:  Thu, 02 Jan 2020 08:20:19 GMT6 months ago",Game #2704968, 2.17x
46,"Date:  Thu, 02 Jan 2020 08:20:39 GMT6 months ago",Game #2704969, 2.58x
47,"Date:  Thu, 02 Jan 2020 08:21:00 GMT6 months ago",Game #2704970, 1.27x
48,"Date:  Thu, 02 Jan 2020 08:21:12 GMT6 months ago",Game #2704971, 2.18x
49,"Date:  Thu, 02 Jan 2020 08:21:32 GMT6 months ago",Game #2704972, 1.04x
0,"Date:  Thu, 02 Jan 2020 08:21:41 GMT6 months ago",Game #2704973, 7.17x
1,"Date:  Thu, 02 Jan 2020 08:22:17 GMT6 months ago",Game #2704974, 1.88x
2,"Date:  Thu, 02 Jan 2020 08:22:35 GMT6 months ago",Game #2704975, 3.14x
3,"Date:  Thu, 02 Jan 2020 08:22:59 GMT6 months ago",Game #2704976, 1.19x
4,"Date:  Thu, 02 Jan 2020 08:23:10 GMT6 months ago",Game #2704977, 1.58x
5,"Date:  Thu, 02 Jan 2020 08:23:25 GMT6 months ago",Game #2704978, 1.79x
6,"Date:  Thu, 02 Jan 2020 08:23:42 GMT6 months ago",Game #2704979, 1.27x
7,"Date:  Thu, 02 Jan 2020 08:23:54 GMT6 months ago",Game #2704980, 2.33x
8,"Date:  Thu, 02 Jan 2020 08:24:14 GMT6 months ago",Game #2704981, 1.18x
9,"Date:  Thu, 02 Jan 2020 08:24:25 GMT6 months ago",Game #2704982, 4.57x
10,"Date:  Thu, 02 Jan 2020 08:24:55 GMT6 months ago",Game #2704983, 1.02x
11,"Date:  Thu, 02 Jan 2020 08:25:04 GMT6 months ago",Game #2704984, 2.02x
12,"Date:  Thu, 02 Jan 2020 08:25:22 GMT6 months ago",Game #2704985, 18.23x
13,"Date:  Thu, 02 Jan 2020 08:26:12 GMT6 months ago",Game #2704986, 11.33x
14,"Date:  Thu, 02 Jan 2020 08:26:55 GMT6 months ago",Game #2704987, 1.03x
15,"Date:  Thu, 02 Jan 2020 08:27:04 GMT6 months ago",Game #2704988, 1.44x
16,"Date:  Thu, 02 Jan 2020 08:27:18 GMT6 months ago",Game #2704989, 7.55x
17,"Date:  Thu, 02 Jan 2020 08:27:55 GMT6 months ago",Game #2704990, 1.75x
18,"Date:  Thu, 02 Jan 2020 08:28:11 GMT6 months ago",Game #2704991, 1.25x
19,"Date:  Thu, 02 Jan 2020 08:28:23 GMT6 months ago",Game #2704992, 2.46x
20,"Date:  Thu, 02 Jan 2020 08:28:44 GMT6 months ago",Game #2704993, 1.06x
21,"Date:  Thu, 02 Jan 2020 08:28:53 GMT6 months ago",Game #2704994, 1.2x
22,"Date:  Thu, 02 Jan 2020 08:29:04 GMT6 months ago",Game #2704995, 6.64x
23,"Date:  Thu, 02 Jan 2020 08:29:40 GMT6 months ago",Game #2704996, 5.69x
24,"Date:  Thu, 02 Jan 2020 08:30:13 GMT6 months ago",Game #2704997, 3.51x
25,"Date:  Thu, 02 Jan 2020 08:30:39 GMT6 months ago",Game #2704998, 1.57x
26,"Date:  Thu, 02 Jan 2020 08:30:54 GMT6 months ago",Game #2704999, 8.6x
27,"Date:  Thu, 02 Jan 2020 08:31:33 GMT6 months ago",Game #2705000, 7.26x
28,"Date:  Thu, 02 Jan 2020 08:32:10 GMT6 months ago",Game #2705001, 3.78x
29,"Date:  Thu, 02 Jan 2020 08:32:37 GMT6 months ago",Game #2705002, 1.58x
30,"Date:  Thu, 02 Jan 2020 08:32:52 GMT6 months ago",Game #2705003, 28.39x
31,"Date:  Thu, 02 Jan 2020 08:33:49 GMT6 months ago",Game #2705004, 1.55x
32,"Date:  Thu, 02 Jan 2020 08:34:04 GMT6 months ago",Game #2705005, 1.52x
33,"Date:  Thu, 02 Jan 2020 08:34:18 GMT6 months ago",Game #2705006, 347.72x
34,"Date:  Thu, 02 Jan 2020 08:35:51 GMT6 months ago",Game #2705007, 1.87x
35,"Date:  Thu, 02 Jan 2020 08:36:08 GMT6 months ago",Game #2705008, 6.27x
36,"Date:  Thu, 02 Jan 2020 08:36:43 GMT6 months ago",Game #2705009, 19.79x
37,"Date:  Thu, 02 Jan 2020 08:37:34 GMT6 months ago",Game #2705010, 2.35x
38,"Date:  Thu, 02 Jan 2020 08:37:54 GMT6 months ago",Game #2705011, 1.65x
39,"Date:  Thu, 02 Jan 2020 08:38:10 GMT6 months ago",Game #2705012, 2.11x
40,"Date:  Thu, 02 Jan 2020 08:38:29 GMT6 months ago",Game #2705013, 1.41x
41,"Date:  Thu, 02 Jan 2020 08:38:42 GMT6 months ago",Game #2705014, 4.41x
42,"Date:  Thu, 02 Jan 2020 08:39:12 GMT6 months ago",Game #2705015, 4.57x
43,"Date:  Thu, 02 Jan 2020 08:39:42 GMT6 months ago",Game #2705016, 1.5x
44,"Date:  Thu, 02 Jan 2020 08:39:56 GMT6 months ago",Game #2705017, 6.13x
45,"Date:  Thu, 02 Jan 2020 08:40:31 GMT6 months ago",Game #2705018, 1.13x
46,"Date:  Thu, 02 Jan 2020 08:40:41 GMT6 months ago",Game #2705019, 3.2x
47,"Date:  Thu, 02 Jan 2020 08:41:06 GMT6 months ago",Game #2705020, 1.83x
48,NAN,NAN,NAN
49,"Date:  Thu, 02 Jan 2020 08:41:44 GMT6 months ago",Game #2705022, 1.59x
0,NAN,NAN,NAN
1,NAN,NAN,NAN
2,NAN,NAN,NAN
3,NAN,NAN,NAN
4,NAN,NAN,NAN
5,NAN,NAN,NAN
6,NAN,NAN,NAN
7,NAN,NAN,NAN
8,NAN,NAN,NAN
9,NAN,NAN,NAN
10,NAN,NAN,NAN
11,NAN,NAN,NAN
12,NAN,NAN,NAN
13,NAN,NAN,NAN
14,NAN,NAN,NAN
15,NAN,NAN,NAN
16,NAN,NAN,NAN
17,NAN,NAN,NAN
18,NAN,NAN,NAN
19,NAN,NAN,NAN
20,NAN,NAN,NAN
21,NAN,NAN,NAN
22,NAN,NAN,NAN
23,NAN,NAN,NAN
24,NAN,NAN,NAN
25,NAN,NAN,NAN
26,NAN,NAN,NAN
27,NAN,NAN,NAN
28,NAN,NAN,NAN
29,NAN,NAN,NAN
30,NAN,NAN,NAN
31,NAN,NAN,NAN
32,NAN,NAN,NAN
33,NAN,NAN,NAN
34,NAN,NAN,NAN
35,NAN,NAN,NAN
36,NAN,NAN,NAN
37,NAN,NAN,NAN
38,NAN,NAN,NAN
39,NAN,NAN,NAN
40,NAN,NAN,NAN
41,NAN,NAN,NAN
42,NAN,NAN,NAN
43,NAN,NAN,NAN
44,NAN,NAN,NAN
45,NAN,NAN,NAN
46,NAN,NAN,NAN
47,NAN,NAN,NAN
48,NAN,NAN,NAN
49,NAN,NAN,NAN
0,"Date:  Thu, 02 Jan 2020 09:01:13 GMT6 months ago",Game #2705073, 2.23x
1,"Date:  Thu, 02 Jan 2020 09:01:33 GMT6 months ago",Game #2705074, 2.36x
2,"Date:  Thu, 02 Jan 2020 09:01:54 GMT6 months ago",Game #2705075, 1.93x
3,"Date:  Thu, 02 Jan 2020 09:02:11 GMT6 months ago",Game #2705076, 1.14x
4,"Date:  Thu, 02 Jan 2020 09:02:21 GMT6 months ago",Game #2705077, 1.12x
5,"Date:  Thu, 02 Jan 2020 09:02:31 GMT6 months ago",Game #2705078, 2.01x
6,"Date:  Thu, 02 Jan 2020 09:02:50 GMT6 months ago",Game #2705079, 1.04x
7,"Date:  Thu, 02 Jan 2020 09:02:59 GMT6 months ago",Game #2705080, 1.39x
8,"Date:  Thu, 02 Jan 2020 09:03:12 GMT6 months ago",Game #2705081, 2.29x
9,"Date:  Thu, 02 Jan 2020 09:03:32 GMT6 months ago",Game #2705082, 1.44x
10,"Date:  Thu, 02 Jan 2020 09:03:46 GMT6 months ago",Game #2705083, 2.55x
11,"Date:  Thu, 02 Jan 2020 09:04:07 GMT6 months ago",Game #2705084, 1.3x
12,"Date:  Thu, 02 Jan 2020 09:04:19 GMT6 months ago",Game #2705085, 1.43x
13,NAN,NAN,NAN
14,"Date:  Thu, 02 Jan 2020 09:04:43 GMT6 months ago",Game #2705087, 10.79x
15,NAN,NAN,NAN
16,NAN,NAN,NAN
17,NAN,NAN,NAN
18,"Date:  Thu, 02 Jan 2020 09:07:02 GMT6 months ago",Game #2705091, 1.39x
19,"Date:  Thu, 02 Jan 2020 09:07:15 GMT6 months ago",Game #2705092, 27.6x
20,NAN,NAN,NAN
21,NAN,NAN,NAN
22,NAN,NAN,NAN
23,NAN,NAN,NAN
24,NAN,NAN,NAN
25,"Date:  Thu, 02 Jan 2020 09:10:29 GMT6 months ago",Game #2705098, 1.14x
26,"Date:  Thu, 02 Jan 2020 09:10:39 GMT6 months ago",Game #2705099, 1.59x
27,"Date:  Thu, 02 Jan 2020 09:10:54 GMT6 months ago",Game #2705100, 1x
28,"Date:  Thu, 02 Jan 2020 09:11:02 GMT6 months ago",Game #2705101, 4.16x
29,NAN,NAN,NAN
30,"Date:  Thu, 02 Jan 2020 09:11:46 GMT6 months ago",Game #2705103, 1.15x
31,"Date:  Thu, 02 Jan 2020 09:11:56 GMT6 months ago",Game #2705104, 1.05x
32,NAN,NAN,NAN
33,NAN,NAN,NAN
34,NAN,NAN,NAN
35,NAN,NAN,NAN
36,NAN,NAN,NAN
37,"Date:  Thu, 02 Jan 2020 09:13:47 GMT6 months ago",Game #2705110, 2.55x
38,"Date:  Thu, 02 Jan 2020 09:14:09 GMT6 months ago",Game #2705111, 1.44x
39,NAN,NAN,NAN
40,"Date:  Thu, 02 Jan 2020 09:14:38 GMT6 months ago",Game #2705113, 1.03x
41,NAN,NAN,NAN
42,"Date:  Thu, 02 Jan 2020 09:15:54 GMT6 months ago",Game #2705115, 7.88x
43,"Date:  Thu, 02 Jan 2020 09:16:32 GMT6 months ago",Game #2705116, 1.13x
44,"Date:  Thu, 02 Jan 2020 09:16:42 GMT6 months ago",Game #2705117, 1.38x
45,"Date:  Thu, 02 Jan 2020 09:16:55 GMT6 months ago",Game #2705118, 3.91x
46,"Date:  Thu, 02 Jan 2020 09:17:23 GMT6 months ago",Game #2705119, 2.12x
47,"Date:  Thu, 02 Jan 2020 09:17:42 GMT6 months ago",Game #2705120, 1.76x
48,"Date:  Thu, 02 Jan 2020 09:17:58 GMT6 months ago",Game #2705121, 1.74x
49,"Date:  Thu, 02 Jan 2020 09:18:15 GMT6 months ago",Game #2705122, 3.68x
0,"Date:  Thu, 02 Jan 2020 09:18:42 GMT6 months ago",Game #2705123, 2.18x
1,"Date:  Thu, 02 Jan 2020 09:19:01 GMT6 months ago",Game #2705124, 5.01x
2,"Date:  Thu, 02 Jan 2020 09:19:33 GMT6 months ago",Game #2705125, 2.19x
3,"Date:  Thu, 02 Jan 2020 09:19:52 GMT6 months ago",Game #2705126, 7.73x
4,"Date:  Thu, 02 Jan 2020 09:20:30 GMT6 months ago",Game #2705127, 1.81x
5,NAN,NAN,NAN
6,"Date:  Thu, 02 Jan 2020 09:20:58 GMT6 months ago",Game #2705129, 10.93x
7,"Date:  Thu, 02 Jan 2020 09:21:41 GMT6 months ago",Game #2705130, 1.94x
8,NAN,NAN,NAN
9,"Date:  Thu, 02 Jan 2020 09:22:18 GMT6 months ago",Game #2705132, 12.61x
10,"Date:  Thu, 02 Jan 2020 09:23:03 GMT6 months ago",Game #2705133, 1.06x
11,"Date:  Thu, 02 Jan 2020 09:23:12 GMT6 months ago",Game #2705134, 3.24x
12,"Date:  Thu, 02 Jan 2020 09:23:37 GMT6 months ago",Game #2705135, 2.91x
13,"Date:  Thu, 02 Jan 2020 09:24:01 GMT6 months ago",Game #2705136, 1.41x
14,NAN,NAN,NAN
15,"Date:  Thu, 02 Jan 2020 09:24:27 GMT6 months ago",Game #2705138, 2.48x
16,"Date:  Thu, 02 Jan 2020 09:24:48 GMT6 months ago",Game #2705139, 6.57x
17,"Date:  Thu, 02 Jan 2020 09:25:23 GMT6 months ago",Game #2705140, 1.54x
18,NAN,NAN,NAN
19,"Date:  Thu, 02 Jan 2020 09:25:53 GMT6 months ago",Game #2705142, 3.07x
20,NAN,NAN,NAN
21,"Date:  Thu, 02 Jan 2020 09:26:29 GMT6 months ago",Game #2705144, 1.29x
22,"Date:  Thu, 02 Jan 2020 09:26:41 GMT6 months ago",Game #2705145, 1.14x
23,"Date:  Thu, 02 Jan 2020 09:26:52 GMT6 months ago",Game #2705146, 3.95x
24,NAN,NAN,NAN
25,"Date:  Thu, 02 Jan 2020 09:27:50 GMT6 months ago",Game #2705148, 1.55x
26,NAN,NAN,NAN
27,"Date:  Thu, 02 Jan 2020 09:28:21 GMT6 months ago",Game #2705150, 2.1x
28,NAN,NAN,NAN
29,"Date:  Thu, 02 Jan 2020 09:28:56 GMT6 months ago",Game #2705152, 1.9x
30,"Date:  Thu, 02 Jan 2020 09:29:13 GMT6 months ago",Game #2705153, 1.32x
31,"Date:  Thu, 02 Jan 2020 09:29:25 GMT6 months ago",Game #2705154, 7.11x
32,"Date:  Thu, 02 Jan 2020 09:30:02 GMT6 months ago",Game #2705155, 1.22x
33,"Date:  Thu, 02 Jan 2020 09:30:13 GMT6 months ago",Game #2705156, 1.5x
34,"Date:  Thu, 02 Jan 2020 09:30:27 GMT6 months ago",Game #2705157, 2.75x
35,"Date:  Thu, 02 Jan 2020 09:30:50 GMT6 months ago",Game #2705158, 10.27x
36,"Date:  Thu, 02 Jan 2020 09:31:32 GMT6 months ago",Game #2705159, 9.64x
37,"Date:  Thu, 02 Jan 2020 09:32:13 GMT6 months ago",Game #2705160, 1.07x
38,NAN,NAN,NAN
39,NAN,NAN,NAN
40,"Date:  Thu, 02 Jan 2020 09:33:37 GMT6 months ago",Game #2705163, 1.24x
41,NAN,NAN,NAN
42,NAN,NAN,NAN
43,"Date:  Thu, 02 Jan 2020 09:34:12 GMT6 months ago",Game #2705166, 2.55x
44,"Date:  Thu, 02 Jan 2020 09:34:34 GMT6 months ago",Game #2705167, 7.35x
45,"Date:  Thu, 02 Jan 2020 09:35:11 GMT6 months ago",Game #2705168, 16.44x
46,"Date:  Thu, 02 Jan 2020 09:35:59 GMT6 months ago",Game #2705169, 2.91x
47,"Date:  Thu, 02 Jan 2020 09:36:23 GMT6 months ago",Game #2705170, 13.02x
48,NAN,NAN,NAN
49,NAN,NAN,NAN
0,"Date:  Thu, 02 Jan 2020 09:38:20 GMT6 months ago",Game #2705173, 24.79x
1,"Date:  Thu, 02 Jan 2020 09:39:14 GMT6 months ago",Game #2705174, 1.01x
2,"Date:  Thu, 02 Jan 2020 09:39:23 GMT6 months ago",Game #2705175, 4.69x
3,"Date:  Thu, 02 Jan 2020 09:39:53 GMT6 months ago",Game #2705176, 1.02x
4,"Date:  Thu, 02 Jan 2020 09:40:02 GMT6 months ago",Game #2705177, 2.34x
5,"Date:  Thu, 02 Jan 2020 09:40:22 GMT6 months ago",Game #2705178, 1.71x
6,"Date:  Thu, 02 Jan 2020 09:40:38 GMT6 months ago",Game #2705179, 1.85x
7,"Date:  Thu, 02 Jan 2020 09:40:55 GMT6 months ago",Game #2705180, 2.22x
8,"Date:  Thu, 02 Jan 2020 09:41:15 GMT6 months ago",Game #2705181, 4.05x
9,"Date:  Thu, 02 Jan 2020 09:41:44 GMT6 months ago",Game #2705182, 2.21x
10,"Date:  Thu, 02 Jan 2020 09:42:03 GMT6 months ago",Game #2705183, 1.7x
11,NAN,NAN,NAN
12,"Date:  Thu, 02 Jan 2020 09:42:33 GMT6 months ago",Game #2705185, 1.42x
13,NAN,NAN,NAN
14,"Date:  Thu, 02 Jan 2020 09:42:58 GMT6 months ago",Game #2705187, 2.64x
15,"Date:  Thu, 02 Jan 2020 09:43:20 GMT6 months ago",Game #2705188, 1.17x
16,"Date:  Thu, 02 Jan 2020 09:43:30 GMT6 months ago",Game #2705189, 1.62x
17,"Date:  Thu, 02 Jan 2020 09:43:46 GMT6 months ago",Game #2705190, 3.25x
18,"Date:  Thu, 02 Jan 2020 09:44:11 GMT6 months ago",Game #2705191, 10.32x
19,"Date:  Thu, 02 Jan 2020 09:44:53 GMT6 months ago",Game #2705192, 4.12x
20,"Date:  Thu, 02 Jan 2020 09:45:21 GMT6 months ago",Game #2705193, 204.51x
21,"Date:  Thu, 02 Jan 2020 09:46:46 GMT6 months ago",Game #2705194, 1.81x
22,"Date:  Thu, 02 Jan 2020 09:47:03 GMT6 months ago",Game #2705195, 1.08x
23,"Date:  Thu, 02 Jan 2020 09:47:13 GMT6 months ago",Game #2705196, 3.78x
24,"Date:  Thu, 02 Jan 2020 09:47:40 GMT6 months ago",Game #2705197, 2.25x
25,"Date:  Thu, 02 Jan 2020 09:48:00 GMT6 months ago",Game #2705198, 1.28x
26,NAN,NAN,NAN
27,NAN,NAN,NAN
28,NAN,NAN,NAN
29,"Date:  Thu, 02 Jan 2020 09:49:34 GMT6 months ago",Game #2705202, 1.41x
30,NAN,NAN,NAN
31,NAN,NAN,NAN
32,"Date:  Thu, 02 Jan 2020 09:50:16 GMT6 months ago",Game #2705205, 2.5x
33,NAN,NAN,NAN
34,"Date:  Thu, 02 Jan 2020 09:50:59 GMT6 months ago",Game #2705207, 2.65x
35,"Date:  Thu, 02 Jan 2020 09:51:21 GMT6 months ago",Game #2705208, 1.34x
36,"Date:  Thu, 02 Jan 2020 09:51:34 GMT6 months ago",Game #2705209, 2.97x
37,NAN,NAN,NAN
38,"Date:  Thu, 02 Jan 2020 09:52:13 GMT6 months ago",Game #2705211, 13.43x
39,"Date:  Thu, 02 Jan 2020 09:52:58 GMT6 months ago",Game #2705212, 1.19x
40,"Date:  Thu, 02 Jan 2020 09:53:09 GMT6 months ago",Game #2705213, 3.07x
41,"Date:  Thu, 02 Jan 2020 09:53:34 GMT6 months ago",Game #2705214, 1.42x
42,NAN,NAN,NAN
43,NAN,NAN,NAN
44,"Date:  Thu, 02 Jan 2020 09:54:40 GMT6 months ago",Game #2705217, 1.04x
45,"Date:  Thu, 02 Jan 2020 09:54:48 GMT6 months ago",Game #2705218, 1.89x
46,NAN,NAN,NAN
47,"Date:  Thu, 02 Jan 2020 09:55:34 GMT6 months ago",Game #2705220, 19.74x
48,NAN,NAN,NAN
49,"Date:  Thu, 02 Jan 2020 09:56:34 GMT6 months ago",Game #2705222, 1.07x
0,"Date:  Thu, 02 Jan 2020 09:56:43 GMT6 months ago",Game #2705223, 1x
1,NAN,NAN,NAN
2,NAN,NAN,NAN
3,"Date:  Thu, 02 Jan 2020 09:57:34 GMT6 months ago",Game #2705226, 1.81x
4,"Date:  Thu, 02 Jan 2020 09:57:51 GMT6 months ago",Game #2705227, 22.62x
5,"Date:  Thu, 02 Jan 2020 09:58:44 GMT6 months ago",Game #2705228, 9.49x
6,"Date:  Thu, 02 Jan 2020 09:59:25 GMT6 months ago",Game #2705229, 96.01x
7,"Date:  Thu, 02 Jan 2020 10:00:39 GMT6 months ago",Game #2705230, 3.02x
8,"Date:  Thu, 02 Jan 2020 10:01:03 GMT6 months ago",Game #2705231, 1.1x
9,NAN,NAN,NAN
10,NAN,NAN,NAN
11,"Date:  Thu, 02 Jan 2020 10:01:38 GMT6 months ago",Game #2705234, 1.41x
12,NAN,NAN,NAN
13,NAN,NAN,NAN
14,"Date:  Thu, 02 Jan 2020 10:02:12 GMT6 months ago",Game #2705237, 1.18x
15,"Date:  Thu, 02 Jan 2020 10:02:23 GMT6 months ago",Game #2705238, 4.81x
16,"Date:  Thu, 02 Jan 2020 10:02:54 GMT6 months ago",Game #2705239, 2.55x
17,"Date:  Thu, 02 Jan 2020 10:03:16 GMT6 months ago",Game #2705240, 1.32x
18,NAN,NAN,NAN
19,"Date:  Thu, 02 Jan 2020 10:04:07 GMT6 months ago",Game #2705242, 1.17x
20,"Date:  Thu, 02 Jan 2020 10:04:18 GMT6 months ago",Game #2705243, 31.09x
21,NAN,NAN,NAN
22,"Date:  Thu, 02 Jan 2020 10:05:32 GMT6 months ago",Game #2705245, 1.33x
23,"Date:  Thu, 02 Jan 2020 10:05:45 GMT6 months ago",Game #2705246, 18.54x
