2009,4.0,"Date:  Wed, 01 Jan 2020 12:59:45 GMT6 months ago",2701829,16.45x
2010,5.0,"Date:  Wed, 01 Jan 2020 13:00:34 GMT6 months ago",2701830,2.31x
21914,5.0,"Date:  Wed, 01 Jan 2020 13:00:54 GMT6 months ago",2701831, 1.78x
2011,7.0,"Date:  Wed, 01 Jan 2020 13:01:10 GMT6 months ago",2701832,1.58x
2012,8.0,"Date:  Wed, 01 Jan 2020 13:01:25 GMT6 months ago",2701833,2.66x
2013,9.0,"Date:  Wed, 01 Jan 2020 13:01:48 GMT6 months ago",2701834,3.59x
2014,10.0,"Date:  Wed, 01 Jan 2020 13:02:14 GMT6 months ago",2701835,1.73x
2015,11.0,"Date:  Wed, 01 Jan 2020 13:02:31 GMT6 months ago",2701836,1.1x
2016,12.0,"Date:  Wed, 01 Jan 2020 13:02:40 GMT6 months ago",2701837,7.88x
2017,13.0,"Date:  Wed, 01 Jan 2020 13:03:18 GMT6 months ago",2701838,2.14x
2018,14.0,"Date:  Wed, 01 Jan 2020 13:03:37 GMT6 months ago",2701839,1.37x
2019,15.0,"Date:  Wed, 01 Jan 2020 13:03:50 GMT6 months ago",2701840,1.26x
2020,16.0,"Date:  Wed, 01 Jan 2020 13:04:02 GMT6 months ago",2701841,5.67x
2021,17.0,"Date:  Wed, 01 Jan 2020 13:04:35 GMT6 months ago",2701842,1.27x
2022,18.0,"Date:  Wed, 01 Jan 2020 13:04:47 GMT6 months ago",2701843,1.44x
2023,19.0,"Date:  Wed, 01 Jan 2020 13:05:00 GMT6 months ago",2701844,1.21x
2024,20.0,"Date:  Wed, 01 Jan 2020 13:05:11 GMT6 months ago",2701845,3.28x
2025,21.0,"Date:  Wed, 01 Jan 2020 13:05:37 GMT6 months ago",2701846,2.14x
2026,22.0,"Date:  Wed, 01 Jan 2020 13:05:56 GMT6 months ago",2701847,27.32x
2027,23.0,"Date:  Wed, 01 Jan 2020 13:06:52 GMT6 months ago",2701848,1.36x
2028,24.0,"Date:  Wed, 01 Jan 2020 13:07:05 GMT6 months ago",2701849,1.15x
2029,25.0,"Date:  Wed, 01 Jan 2020 13:07:15 GMT6 months ago",2701850,1.51x
2030,26.0,"Date:  Wed, 01 Jan 2020 13:07:29 GMT6 months ago",2701851,1.03x
2031,27.0,"Date:  Wed, 01 Jan 2020 13:07:38 GMT6 months ago",2701852,1.5x
21915,6.0,"Date:  Wed, 01 Jan 2020 13:07:52 GMT6 months ago",2701853, 1.51x
2032,29.0,"Date:  Wed, 01 Jan 2020 13:08:06 GMT6 months ago",2701854,1.06x
21916,7.0,"Date:  Wed, 01 Jan 2020 13:08:15 GMT6 months ago",2701855, 3.7x
2033,31.0,"Date:  Wed, 01 Jan 2020 13:08:43 GMT6 months ago",2701856,1.28x
2034,32.0,"Date:  Wed, 01 Jan 2020 13:08:54 GMT6 months ago",2701857,4.51x
2035,33.0,"Date:  Wed, 01 Jan 2020 13:09:24 GMT6 months ago",2701858,10.52x
2036,34.0,"Date:  Wed, 01 Jan 2020 13:10:07 GMT6 months ago",2701859,2.15x
2037,35.0,"Date:  Wed, 01 Jan 2020 13:10:26 GMT6 months ago",2701860,3.53x
2038,36.0,"Date:  Wed, 01 Jan 2020 13:10:52 GMT6 months ago",2701861,2x
2039,37.0,"Date:  Wed, 01 Jan 2020 13:11:10 GMT6 months ago",2701862,4.22x
2040,38.0,"Date:  Wed, 01 Jan 2020 13:11:39 GMT6 months ago",2701863,5.71x
23021,15.0,"Date:  Wed, 01 Jan 2020 13:12:13 GMT6 months ago",2701864, 1x
2041,40.0,"Date:  Wed, 01 Jan 2020 13:12:21 GMT6 months ago",2701865,3.95x
2042,41.0,"Date:  Wed, 01 Jan 2020 13:12:49 GMT6 months ago",2701866,7.97x
2043,42.0,"Date:  Wed, 01 Jan 2020 13:13:27 GMT6 months ago",2701867,1.88x
2044,43.0,"Date:  Wed, 01 Jan 2020 13:13:45 GMT6 months ago",2701868,5.06x
2045,44.0,"Date:  Wed, 01 Jan 2020 13:14:16 GMT6 months ago",2701869,2.79x
2046,45.0,"Date:  Wed, 01 Jan 2020 13:14:39 GMT6 months ago",2701870,2.5x
2047,46.0,"Date:  Wed, 01 Jan 2020 13:15:01 GMT6 months ago",2701871,6.88x
2048,47.0,"Date:  Wed, 01 Jan 2020 13:15:37 GMT6 months ago",2701872,5.09x
2049,48.0,"Date:  Wed, 01 Jan 2020 13:16:09 GMT6 months ago",2701873,1x
2050,49.0,"Date:  Wed, 01 Jan 2020 13:16:17 GMT6 months ago",2701874,1.53x
2051,0.0,"Date:  Wed, 01 Jan 2020 13:16:31 GMT6 months ago",2701875,1.44x
2052,1.0,"Date:  Wed, 01 Jan 2020 13:16:45 GMT6 months ago",2701876,2.65x
2053,2.0,"Date:  Wed, 01 Jan 2020 13:17:07 GMT6 months ago",2701877,1.2x
2054,3.0,"Date:  Wed, 01 Jan 2020 13:17:18 GMT6 months ago",2701878,1.81x
21917,9.0,"Date:  Wed, 01 Jan 2020 13:17:35 GMT6 months ago",2701879, 6.28x
2055,5.0,"Date:  Wed, 01 Jan 2020 13:18:10 GMT6 months ago",2701880,1.08x
2056,6.0,"Date:  Wed, 01 Jan 2020 13:18:19 GMT6 months ago",2701881,3.39x
2057,7.0,"Date:  Wed, 01 Jan 2020 13:18:45 GMT6 months ago",2701882,1.25x
2058,8.0,"Date:  Wed, 01 Jan 2020 13:18:57 GMT6 months ago",2701883,12x
2059,9.0,"Date:  Wed, 01 Jan 2020 13:19:41 GMT6 months ago",2701884,2.3x
21918,10.0,"Date:  Wed, 01 Jan 2020 13:20:01 GMT6 months ago",2701885, 6.6x
2060,11.0,"Date:  Wed, 01 Jan 2020 13:20:36 GMT6 months ago",2701886,3.32x
21919,11.0,"Date:  Wed, 01 Jan 2020 13:21:02 GMT6 months ago",2701887, 1.93x
21920,12.0,"Date:  Wed, 01 Jan 2020 13:21:20 GMT6 months ago",2701888, 1.03x
2061,14.0,"Date:  Wed, 01 Jan 2020 13:21:28 GMT6 months ago",2701889,2.87x
2062,15.0,"Date:  Wed, 01 Jan 2020 13:21:52 GMT6 months ago",2701890,1.13x
2063,16.0,"Date:  Wed, 01 Jan 2020 13:22:02 GMT6 months ago",2701891,1.59x
23022,16.0,"Date:  Wed, 01 Jan 2020 13:22:17 GMT6 months ago",2701892, 1.39x
2064,18.0,"Date:  Wed, 01 Jan 2020 13:22:30 GMT6 months ago",2701893,1.04x
2065,19.0,"Date:  Wed, 01 Jan 2020 13:22:39 GMT6 months ago",2701894,2.43x
2066,20.0,"Date:  Wed, 01 Jan 2020 13:23:00 GMT6 months ago",2701895,1.98x
2067,21.0,"Date:  Wed, 01 Jan 2020 13:23:18 GMT6 months ago",2701896,1.41x
21921,14.0,"Date:  Wed, 01 Jan 2020 13:23:31 GMT6 months ago",2701897, 3.77x
21922,15.0,"Date:  Wed, 01 Jan 2020 13:23:59 GMT6 months ago",2701898, 1.47x
2068,24.0,"Date:  Wed, 01 Jan 2020 13:24:12 GMT6 months ago",2701899,1.32x
2069,25.0,"Date:  Wed, 01 Jan 2020 13:24:25 GMT6 months ago",2701900,1x
2070,26.0,"Date:  Wed, 01 Jan 2020 13:24:33 GMT6 months ago",2701901,2.57x
2071,27.0,"Date:  Wed, 01 Jan 2020 13:24:55 GMT6 months ago",2701902,5.04x
2072,28.0,"Date:  Wed, 01 Jan 2020 13:25:26 GMT6 months ago",2701903,5.13x
2073,29.0,"Date:  Wed, 01 Jan 2020 13:25:58 GMT6 months ago",2701904,1.51x
2074,30.0,"Date:  Wed, 01 Jan 2020 13:26:12 GMT6 months ago",2701905,3.23x
2075,31.0,"Date:  Wed, 01 Jan 2020 13:26:38 GMT6 months ago",2701906,5.63x
2076,32.0,"Date:  Wed, 01 Jan 2020 13:27:11 GMT6 months ago",2701907,2.26x
2077,33.0,"Date:  Wed, 01 Jan 2020 13:27:31 GMT6 months ago",2701908,1.07x
2078,34.0,"Date:  Wed, 01 Jan 2020 13:27:40 GMT6 months ago",2701909,1.94x
21923,16.0,"Date:  Wed, 01 Jan 2020 13:27:58 GMT6 months ago",2701910, 4.54x
2079,36.0,"Date:  Wed, 01 Jan 2020 13:28:28 GMT6 months ago",2701911,11.88x
2080,37.0,"Date:  Wed, 01 Jan 2020 13:29:12 GMT6 months ago",2701912,1.24x
21924,17.0,"Date:  Wed, 01 Jan 2020 13:29:23 GMT6 months ago",2701913, 2.06x
2081,39.0,"Date:  Wed, 01 Jan 2020 13:29:42 GMT6 months ago",2701914,1.95x
2082,40.0,"Date:  Wed, 01 Jan 2020 13:30:00 GMT6 months ago",2701915,1.68x
2083,41.0,"Date:  Wed, 01 Jan 2020 13:30:16 GMT6 months ago",2701916,3.55x
2084,42.0,"Date:  Wed, 01 Jan 2020 13:30:42 GMT6 months ago",2701917,58.22x
21925,18.0,"Date:  Wed, 01 Jan 2020 13:31:49 GMT6 months ago",2701918, 1.26x
2085,44.0,"Date:  Wed, 01 Jan 2020 13:32:01 GMT6 months ago",2701919,1.82x
21926,19.0,"Date:  Wed, 01 Jan 2020 13:32:17 GMT6 months ago",2701920, 1.83x
21927,20.0,"Date:  Wed, 01 Jan 2020 13:32:34 GMT6 months ago",2701921, 5.32x
21928,21.0,"Date:  Wed, 01 Jan 2020 13:33:07 GMT6 months ago",2701922, 1.01x
21929,22.0,"Date:  Wed, 01 Jan 2020 13:33:15 GMT6 months ago",2701923, 3.01x
21930,23.0,"Date:  Wed, 01 Jan 2020 13:33:39 GMT6 months ago",2701924, 4.89x
2086,0.0,"Date:  Wed, 01 Jan 2020 13:34:10 GMT6 months ago",2701925,10.81x
2087,1.0,"Date:  Wed, 01 Jan 2020 13:34:53 GMT6 months ago",2701926,1.03x
2088,2.0,"Date:  Wed, 01 Jan 2020 13:35:02 GMT6 months ago",2701927,7.03x
2089,3.0,"Date:  Wed, 01 Jan 2020 13:35:38 GMT6 months ago",2701928,1.05x
2090,4.0,"Date:  Wed, 01 Jan 2020 13:35:47 GMT6 months ago",2701929,6.38x
2091,5.0,"Date:  Wed, 01 Jan 2020 13:36:22 GMT6 months ago",2701930,1.34x
2092,6.0,"Date:  Wed, 01 Jan 2020 13:36:34 GMT6 months ago",2701931,7.03x
2093,7.0,"Date:  Wed, 01 Jan 2020 13:37:11 GMT6 months ago",2701932,5.68x
2094,8.0,"Date:  Wed, 01 Jan 2020 13:37:44 GMT6 months ago",2701933,15.94x
2095,9.0,"Date:  Wed, 01 Jan 2020 13:38:32 GMT6 months ago",2701934,1.02x
2096,10.0,"Date:  Wed, 01 Jan 2020 13:38:41 GMT6 months ago",2701935,1.49x
2097,11.0,"Date:  Wed, 01 Jan 2020 13:38:55 GMT6 months ago",2701936,3.49x
2098,12.0,"Date:  Wed, 01 Jan 2020 13:39:21 GMT6 months ago",2701937,3.02x
2099,13.0,"Date:  Wed, 01 Jan 2020 13:39:45 GMT6 months ago",2701938,17.43x
2100,14.0,"Date:  Wed, 01 Jan 2020 13:40:35 GMT6 months ago",2701939,94.39x
2101,15.0,"Date:  Wed, 01 Jan 2020 13:41:48 GMT6 months ago",2701940,1.32x
2102,16.0,"Date:  Wed, 01 Jan 2020 13:42:01 GMT6 months ago",2701941,2.07x
2103,17.0,"Date:  Wed, 01 Jan 2020 13:42:20 GMT6 months ago",2701942,1.07x
2104,18.0,"Date:  Wed, 01 Jan 2020 13:42:29 GMT6 months ago",2701943,1.06x
2105,19.0,"Date:  Wed, 01 Jan 2020 13:42:38 GMT6 months ago",2701944,1.29x
2106,20.0,"Date:  Wed, 01 Jan 2020 13:42:50 GMT6 months ago",2701945,2.11x
2107,21.0,"Date:  Wed, 01 Jan 2020 13:43:09 GMT6 months ago",2701946,1.42x
21931,24.0,"Date:  Wed, 01 Jan 2020 13:43:22 GMT6 months ago",2701947, 5.37x
2108,23.0,"Date:  Wed, 01 Jan 2020 13:43:55 GMT6 months ago",2701948,1.24x
2109,24.0,"Date:  Wed, 01 Jan 2020 13:44:06 GMT6 months ago",2701949,1.02x
2110,25.0,"Date:  Wed, 01 Jan 2020 13:44:15 GMT6 months ago",2701950,1.04x
2111,26.0,"Date:  Wed, 01 Jan 2020 13:44:24 GMT6 months ago",2701951,1.71x
2112,27.0,"Date:  Wed, 01 Jan 2020 13:44:40 GMT6 months ago",2701952,1.42x
2113,28.0,"Date:  Wed, 01 Jan 2020 13:44:53 GMT6 months ago",2701953,2.42x
2114,29.0,"Date:  Wed, 01 Jan 2020 13:45:14 GMT6 months ago",2701954,3.08x
2115,30.0,"Date:  Wed, 01 Jan 2020 13:45:39 GMT6 months ago",2701955,1.19x
2116,31.0,"Date:  Wed, 01 Jan 2020 13:45:50 GMT6 months ago",2701956,1.31x
2117,32.0,"Date:  Wed, 01 Jan 2020 13:46:02 GMT6 months ago",2701957,3.54x
23023,17.0,"Date:  Wed, 01 Jan 2020 13:46:28 GMT6 months ago",2701958, 1.53x
2118,34.0,"Date:  Wed, 01 Jan 2020 13:46:43 GMT6 months ago",2701959,5.25x
2119,35.0,"Date:  Wed, 01 Jan 2020 13:47:15 GMT6 months ago",2701960,4.62x
2120,36.0,"Date:  Wed, 01 Jan 2020 13:47:45 GMT6 months ago",2701961,1.28x
2121,37.0,"Date:  Wed, 01 Jan 2020 13:47:57 GMT6 months ago",2701962,1.23x
2122,38.0,"Date:  Wed, 01 Jan 2020 13:48:08 GMT6 months ago",2701963,20.46x
21932,26.0,"Date:  Wed, 01 Jan 2020 13:49:00 GMT6 months ago",2701964, 8.55x
2123,40.0,"Date:  Wed, 01 Jan 2020 13:49:39 GMT6 months ago",2701965,1.04x
2124,41.0,"Date:  Wed, 01 Jan 2020 13:49:48 GMT6 months ago",2701966,3.83x
2125,42.0,"Date:  Wed, 01 Jan 2020 13:50:16 GMT6 months ago",2701967,1.32x
2126,43.0,"Date:  Wed, 01 Jan 2020 13:50:28 GMT6 months ago",2701968,3.51x
2127,44.0,"Date:  Wed, 01 Jan 2020 13:50:54 GMT6 months ago",2701969,2.14x
2128,45.0,"Date:  Wed, 01 Jan 2020 13:51:14 GMT6 months ago",2701970,2.25x
2129,46.0,"Date:  Wed, 01 Jan 2020 13:51:34 GMT6 months ago",2701971,1.32x
2130,47.0,"Date:  Wed, 01 Jan 2020 13:51:46 GMT6 months ago",2701972,3.23x
2131,48.0,"Date:  Wed, 01 Jan 2020 13:52:11 GMT6 months ago",2701973,2.25x
2132,49.0,"Date:  Wed, 01 Jan 2020 13:52:31 GMT6 months ago",2701974,3.95x
2133,0.0,"Date:  Wed, 01 Jan 2020 13:52:59 GMT6 months ago",2701975,1.22x
2134,1.0,"Date:  Wed, 01 Jan 2020 13:53:10 GMT6 months ago",2701976,1.69x
2135,2.0,"Date:  Wed, 01 Jan 2020 13:53:26 GMT6 months ago",2701977,1.81x
2136,3.0,"Date:  Wed, 01 Jan 2020 13:53:43 GMT6 months ago",2701978,1x
2137,4.0,"Date:  Wed, 01 Jan 2020 13:53:51 GMT6 months ago",2701979,3.12x
2138,5.0,"Date:  Wed, 01 Jan 2020 13:54:16 GMT6 months ago",2701980,1.23x
2139,6.0,"Date:  Wed, 01 Jan 2020 13:54:27 GMT6 months ago",2701981,1.66x
2140,7.0,"Date:  Wed, 01 Jan 2020 13:54:43 GMT6 months ago",2701982,1.41x
2141,8.0,"Date:  Wed, 01 Jan 2020 13:54:56 GMT6 months ago",2701983,15.2x
2142,9.0,"Date:  Wed, 01 Jan 2020 13:55:43 GMT6 months ago",2701984,4.06x
2143,10.0,"Date:  Wed, 01 Jan 2020 13:56:12 GMT6 months ago",2701985,5.18x
21933,27.0,"Date:  Wed, 01 Jan 2020 13:56:44 GMT6 months ago",2701986, 2.25x
2144,12.0,"Date:  Wed, 01 Jan 2020 13:57:04 GMT6 months ago",2701987,1.12x
2145,13.0,"Date:  Wed, 01 Jan 2020 13:57:14 GMT6 months ago",2701988,1.19x
2146,14.0,"Date:  Wed, 01 Jan 2020 13:57:25 GMT6 months ago",2701989,1.68x
2147,15.0,"Date:  Wed, 01 Jan 2020 13:57:40 GMT6 months ago",2701990,4.85x
2148,16.0,"Date:  Wed, 01 Jan 2020 13:58:11 GMT6 months ago",2701991,4.01x
21934,28.0,"Date:  Wed, 01 Jan 2020 13:58:39 GMT6 months ago",2701992, 2.96x
2149,18.0,"Date:  Wed, 01 Jan 2020 13:59:03 GMT6 months ago",2701993,2.63x
2150,19.0,"Date:  Wed, 01 Jan 2020 13:59:26 GMT6 months ago",2701994,2.81x
2151,20.0,"Date:  Wed, 01 Jan 2020 13:59:49 GMT6 months ago",2701995,1.04x
2152,21.0,"Date:  Wed, 01 Jan 2020 13:59:58 GMT6 months ago",2701996,1.95x
2153,22.0,"Date:  Wed, 01 Jan 2020 14:00:16 GMT6 months ago",2701997,1x
2154,23.0,"Date:  Wed, 01 Jan 2020 14:00:24 GMT6 months ago",2701998,3.44x
2155,24.0,"Date:  Wed, 01 Jan 2020 14:00:50 GMT6 months ago",2701999,1.33x
2156,25.0,"Date:  Wed, 01 Jan 2020 14:01:02 GMT6 months ago",2702000,1.43x
2157,26.0,"Date:  Wed, 01 Jan 2020 14:01:16 GMT6 months ago",2702001,3.37x
2158,27.0,"Date:  Wed, 01 Jan 2020 14:01:42 GMT6 months ago",2702002,1.24x
2159,28.0,"Date:  Wed, 01 Jan 2020 14:01:53 GMT6 months ago",2702003,2.15x
2160,29.0,"Date:  Wed, 01 Jan 2020 14:02:12 GMT6 months ago",2702004,2.13x
2161,30.0,"Date:  Wed, 01 Jan 2020 14:02:31 GMT6 months ago",2702005,1.51x
2162,31.0,"Date:  Wed, 01 Jan 2020 14:02:46 GMT6 months ago",2702006,3.34x
2163,32.0,"Date:  Wed, 01 Jan 2020 14:03:11 GMT6 months ago",2702007,1.04x
2164,33.0,"Date:  Wed, 01 Jan 2020 14:03:20 GMT6 months ago",2702008,4.73x
2165,34.0,"Date:  Wed, 01 Jan 2020 14:03:51 GMT6 months ago",2702009,1.18x
2166,35.0,"Date:  Wed, 01 Jan 2020 14:04:02 GMT6 months ago",2702010,1.98x
2167,36.0,"Date:  Wed, 01 Jan 2020 14:04:20 GMT6 months ago",2702011,1.08x
2168,37.0,"Date:  Wed, 01 Jan 2020 14:04:29 GMT6 months ago",2702012,1.26x
2169,38.0,"Date:  Wed, 01 Jan 2020 14:04:41 GMT6 months ago",2702013,1.24x
2170,39.0,"Date:  Wed, 01 Jan 2020 14:04:52 GMT6 months ago",2702014,3.13x
2171,40.0,"Date:  Wed, 01 Jan 2020 14:05:17 GMT6 months ago",2702015,1.73x
2172,41.0,"Date:  Wed, 01 Jan 2020 14:05:33 GMT6 months ago",2702016,1.12x
2173,42.0,"Date:  Wed, 01 Jan 2020 14:05:43 GMT6 months ago",2702017,6.4x
2174,43.0,"Date:  Wed, 01 Jan 2020 14:06:18 GMT6 months ago",2702018,1.2x
2175,44.0,"Date:  Wed, 01 Jan 2020 14:06:29 GMT6 months ago",2702019,7.65x
2176,45.0,"Date:  Wed, 01 Jan 2020 14:07:06 GMT6 months ago",2702020,1.28x
2177,46.0,"Date:  Wed, 01 Jan 2020 14:07:18 GMT6 months ago",2702021,23.82x
2178,47.0,"Date:  Wed, 01 Jan 2020 14:08:12 GMT6 months ago",2702022,2.56x
2179,0.0,"Date:  Wed, 01 Jan 2020 14:08:34 GMT6 months ago",2702023, 1.32x
2180,1.0,"Date:  Wed, 01 Jan 2020 14:08:46 GMT6 months ago",2702024, 1.09x
2181,2.0,"Date:  Wed, 01 Jan 2020 14:08:56 GMT6 months ago",2702025, 1.47x
2182,3.0,"Date:  Wed, 01 Jan 2020 14:09:10 GMT6 months ago",2702026, 1x
2183,4.0,"Date:  Wed, 01 Jan 2020 14:09:18 GMT6 months ago",2702027, 1.54x
23024,18.0,"Date:  Wed, 01 Jan 2020 14:09:32 GMT6 months ago",2702028, 3.47x
2184,6.0,"Date:  Wed, 01 Jan 2020 14:09:59 GMT6 months ago",2702029, 2.94x
2185,7.0,"Date:  Wed, 01 Jan 2020 14:10:23 GMT6 months ago",2702030, 2.67x
2186,8.0,"Date:  Wed, 01 Jan 2020 14:10:45 GMT6 months ago",2702031, 1.2x
2187,9.0,"Date:  Wed, 01 Jan 2020 14:10:56 GMT6 months ago",2702032, 35x
2188,10.0,"Date:  Wed, 01 Jan 2020 14:11:55 GMT6 months ago",2702033, 1.17x
2189,11.0,"Date:  Wed, 01 Jan 2020 14:12:06 GMT6 months ago",2702034, 1.22x
2190,12.0,"Date:  Wed, 01 Jan 2020 14:12:17 GMT6 months ago",2702035, 1.27x
2191,13.0,"Date:  Wed, 01 Jan 2020 14:12:29 GMT6 months ago",2702036, 1.78x
2192,14.0,"Date:  Wed, 01 Jan 2020 14:12:45 GMT6 months ago",2702037, 1.76x
2193,15.0,"Date:  Wed, 01 Jan 2020 14:13:02 GMT6 months ago",2702038, 8.65x
2194,16.0,"Date:  Wed, 01 Jan 2020 14:13:41 GMT6 months ago",2702039, 2.54x
2195,17.0,"Date:  Wed, 01 Jan 2020 14:14:03 GMT6 months ago",2702040, 1.85x
2196,18.0,"Date:  Wed, 01 Jan 2020 14:14:20 GMT6 months ago",2702041, 2.11x
21935,30.0,"Date:  Wed, 01 Jan 2020 14:14:39 GMT6 months ago",2702042, 3.41x
2197,20.0,"Date:  Wed, 01 Jan 2020 14:15:05 GMT6 months ago",2702043, 4.17x
2198,21.0,"Date:  Wed, 01 Jan 2020 14:15:34 GMT6 months ago",2702044, 1.05x
21936,31.0,"Date:  Wed, 01 Jan 2020 14:15:43 GMT6 months ago",2702045, 1.02x
2199,23.0,"Date:  Wed, 01 Jan 2020 14:15:51 GMT6 months ago",2702046, 1.69x
2200,24.0,"Date:  Wed, 01 Jan 2020 14:16:07 GMT6 months ago",2702047, 1.01x
2201,25.0,"Date:  Wed, 01 Jan 2020 14:16:16 GMT6 months ago",2702048, 1.31x
2202,26.0,"Date:  Wed, 01 Jan 2020 14:16:28 GMT6 months ago",2702049, 1.34x
2203,27.0,"Date:  Wed, 01 Jan 2020 14:16:41 GMT6 months ago",2702050, 1.4x
2204,28.0,"Date:  Wed, 01 Jan 2020 14:16:54 GMT6 months ago",2702051, 26.44x
2205,29.0,"Date:  Wed, 01 Jan 2020 14:17:49 GMT6 months ago",2702052, 1.14x
2206,30.0,"Date:  Wed, 01 Jan 2020 14:17:59 GMT6 months ago",2702053, 4.96x
2207,31.0,"Date:  Wed, 01 Jan 2020 14:18:31 GMT6 months ago",2702054, 7.82x
2208,32.0,"Date:  Wed, 01 Jan 2020 14:19:08 GMT6 months ago",2702055, 15.94x
2209,33.0,"Date:  Wed, 01 Jan 2020 14:19:57 GMT6 months ago",2702056, 1.05x
21937,32.0,"Date:  Wed, 01 Jan 2020 14:20:06 GMT6 months ago",2702057, 1.32x
2210,35.0,"Date:  Wed, 01 Jan 2020 14:20:18 GMT6 months ago",2702058, 1.2x
21938,33.0,"Date:  Wed, 01 Jan 2020 14:20:29 GMT6 months ago",2702059, 1.05x
2211,37.0,"Date:  Wed, 01 Jan 2020 14:20:38 GMT6 months ago",2702060, 1.28x
2212,38.0,"Date:  Wed, 01 Jan 2020 14:20:50 GMT6 months ago",2702061, 1.3x
2213,39.0,"Date:  Wed, 01 Jan 2020 14:21:02 GMT6 months ago",2702062, 1.39x
2214,40.0,"Date:  Wed, 01 Jan 2020 14:21:15 GMT6 months ago",2702063, 4.74x
2215,41.0,"Date:  Wed, 01 Jan 2020 14:21:45 GMT6 months ago",2702064, 3.78x
2216,42.0,"Date:  Wed, 01 Jan 2020 14:22:13 GMT6 months ago",2702065, 2.76x
2217,43.0,"Date:  Wed, 01 Jan 2020 14:22:36 GMT6 months ago",2702066, 6.38x
21939,34.0,"Date:  Wed, 01 Jan 2020 14:23:11 GMT6 months ago",2702067, 1.63x
2218,45.0,"Date:  Wed, 01 Jan 2020 14:23:26 GMT6 months ago",2702068, 4.96x
2219,46.0,"Date:  Wed, 01 Jan 2020 14:23:57 GMT6 months ago",2702069, 2.11x
2220,47.0,"Date:  Wed, 01 Jan 2020 14:24:16 GMT6 months ago",2702070, 1.2x
2221,48.0,"Date:  Wed, 01 Jan 2020 14:24:27 GMT6 months ago",2702071, 3.78x
2222,49.0,"Date:  Wed, 01 Jan 2020 14:24:54 GMT6 months ago",2702072, 1.94x
21940,35.0,"Date:  Wed, 01 Jan 2020 14:25:12 GMT6 months ago",2702073, 5.75x
21941,36.0,"Date:  Wed, 01 Jan 2020 14:25:46 GMT6 months ago",2702074, 1.63x
21942,37.0,"Date:  Wed, 01 Jan 2020 14:26:01 GMT6 months ago",2702075, 1.14x
21943,38.0,"Date:  Wed, 01 Jan 2020 14:26:11 GMT6 months ago",2702076, 1.35x
21944,39.0,"Date:  Wed, 01 Jan 2020 14:26:24 GMT6 months ago",2702077, 1.6x
21945,40.0,"Date:  Wed, 01 Jan 2020 14:26:39 GMT6 months ago",2702078, 1.01x
21946,41.0,"Date:  Wed, 01 Jan 2020 14:26:47 GMT6 months ago",2702079, 1.42x
21947,42.0,"Date:  Wed, 01 Jan 2020 14:27:01 GMT6 months ago",2702080, 2.19x
21948,43.0,"Date:  Wed, 01 Jan 2020 14:27:20 GMT6 months ago",2702081, 9.87x
21949,44.0,"Date:  Wed, 01 Jan 2020 14:28:02 GMT6 months ago",2702082, 3.8x
2223,10.0,"Date:  Wed, 01 Jan 2020 14:28:29 GMT6 months ago",2702083, 1.18x
2224,11.0,"Date:  Wed, 01 Jan 2020 14:28:40 GMT6 months ago",2702084, 1.02x
2225,12.0,"Date:  Wed, 01 Jan 2020 14:28:48 GMT6 months ago",2702085, 1.02x
21950,45.0,"Date:  Wed, 01 Jan 2020 14:28:57 GMT6 months ago",2702086, 1.03x
2226,14.0,"Date:  Wed, 01 Jan 2020 14:29:06 GMT6 months ago",2702087, 1.84x
23025,19.0,"Date:  Wed, 01 Jan 2020 14:29:23 GMT6 months ago",2702088, 1.06x
2227,16.0,"Date:  Wed, 01 Jan 2020 14:29:32 GMT6 months ago",2702089, 8.39x
21951,47.0,"Date:  Wed, 01 Jan 2020 14:30:11 GMT6 months ago",2702090, 2.05x
2228,18.0,"Date:  Wed, 01 Jan 2020 14:30:30 GMT6 months ago",2702091, 1.11x
2229,19.0,"Date:  Wed, 01 Jan 2020 14:30:39 GMT6 months ago",2702092, 6.02x
2230,20.0,"Date:  Wed, 01 Jan 2020 14:31:13 GMT6 months ago",2702093, 1.12x
2231,21.0,"Date:  Wed, 01 Jan 2020 14:31:23 GMT6 months ago",2702094, 1.6x
2232,22.0,"Date:  Wed, 01 Jan 2020 14:31:38 GMT6 months ago",2702095, 2.01x
21952,48.0,"Date:  Wed, 01 Jan 2020 14:31:57 GMT6 months ago",2702096, 3.24x
2233,24.0,"Date:  Wed, 01 Jan 2020 14:32:22 GMT6 months ago",2702097, 1.46x
2234,25.0,"Date:  Wed, 01 Jan 2020 14:32:36 GMT6 months ago",2702098, 1.09x
2235,26.0,"Date:  Wed, 01 Jan 2020 14:32:45 GMT6 months ago",2702099, 1.54x
2236,27.0,"Date:  Wed, 01 Jan 2020 14:33:00 GMT6 months ago",2702100, 3.69x
2237,28.0,"Date:  Wed, 01 Jan 2020 14:33:27 GMT6 months ago",2702101, 3.9x
21953,49.0,"Date:  Wed, 01 Jan 2020 14:33:55 GMT6 months ago",2702102, 1.15x
2238,30.0,"Date:  Wed, 01 Jan 2020 14:34:05 GMT6 months ago",2702103, 2.93x
2239,31.0,"Date:  Wed, 01 Jan 2020 14:34:29 GMT6 months ago",2702104, 1.61x
2240,32.0,"Date:  Wed, 01 Jan 2020 14:34:44 GMT6 months ago",2702105, 1.34x
21954,0.0,"Date:  Wed, 01 Jan 2020 14:34:57 GMT6 months ago",2702106, 1.44x
